UF;Município;Município-UF;IBGE
AL;Santana do Ipanema;Santana do Ipanema-AL;2708006
AL;Santana do Mundaú;Santana do Mundaú-AL;2708105
AL;São Brás;São Brás-AL;2708204
AL;São José da Laje;São José da Laje-AL;2708303
AL;São José da Tapera;São José da Tapera-AL;2708402
AL;São Luís do Quitunde;São Luís do Quitunde-AL;2708501
AL;São Miguel dos Campos;São Miguel dos Campos-AL;2708600
AL;São Miguel dos Milagres;São Miguel dos Milagres-AL;2708709
AL;São Sebastião;São Sebastião-AL;2708808
AL;Satuba;Satuba-AL;2708907
AL;Senador Rui Palmeira;Senador Rui Palmeira-AL;2708956
AL;Tanque d'Arca;Tanque d'Arca-AL;2709004
AL;Taquarana;Taquarana-AL;2709103
AL;Teotônio Vilela;Teotônio Vilela-AL;2709152
AL;Traipu;Traipu-AL;2709202
AL;União dos Palmares;União dos Palmares-AL;2709301
AL;Viçosa;Viçosa-AL;2709400
SE;Amparo de São Francisco;Amparo de São Francisco-SE;2800100
SE;Aquidabã;Aquidabã-SE;2800209
SE;Aracaju;Aracaju-SE;2800308
SE;Arauá;Arauá-SE;2800407
SE;Areia Branca;Areia Branca-SE;2800506
SE;Barra dos Coqueiros;Barra dos Coqueiros-SE;2800605
SE;Boquim;Boquim-SE;2800670
SE;Brejo Grande;Brejo Grande-SE;2800704
SE;Campo do Brito;Campo do Brito-SE;2801009
SE;Canhoba;Canhoba-SE;2801108
SE;Canindé de São Francisco;Canindé de São Francisco-SE;2801207
SE;Capela;Capela-SE;2801306
SE;Carira;Carira-SE;2801405
SE;Carmópolis;Carmópolis-SE;2801504
SE;Cedro de São João;Cedro de São João-SE;2801603
SE;Cristinápolis;Cristinápolis-SE;2801702
SE;Cumbe;Cumbe-SE;2801900
SE;Divina Pastora;Divina Pastora-SE;2802007
SE;Estância;Estância-SE;2802106
SE;Feira Nova;Feira Nova-SE;2802205
SE;Frei Paulo;Frei Paulo-SE;2802304
SE;Gararu;Gararu-SE;2802403
SE;General Maynard;General Maynard-SE;2802502
SE;Gracho Cardoso;Gracho Cardoso-SE;2802601
SE;Ilha das Flores;Ilha das Flores-SE;2802700
SE;Indiaroba;Indiaroba-SE;2802809
SE;Itabaiana;Itabaiana-SE;2802908
SE;Itabaianinha;Itabaianinha-SE;2803005
SE;Itabi;Itabi-SE;2803104
SE;Itaporanga d'Ajuda;Itaporanga d'Ajuda-SE;2803203
SE;Japaratuba;Japaratuba-SE;2803302
SE;Japoatã;Japoatã-SE;2803401
SE;Lagarto;Lagarto-SE;2803500
SE;Laranjeiras;Laranjeiras-SE;2803609
SE;Macambira;Macambira-SE;2803708
SE;Malhada dos Bois;Malhada dos Bois-SE;2803807
SE;Malhador;Malhador-SE;2803906
SE;Maruim;Maruim-SE;2804003
SE;Moita Bonita;Moita Bonita-SE;2804102
SE;Monte Alegre de Sergipe;Monte Alegre de Sergipe-SE;2804201
SE;Muribeca;Muribeca-SE;2804300
SE;Neópolis;Neópolis-SE;2804409
SE;Nossa Senhora Aparecida;Nossa Senhora Aparecida-SE;2804458
SE;Nossa Senhora da Glória;Nossa Senhora da Glória-SE;2804508
SE;Nossa Senhora das Dores;Nossa Senhora das Dores-SE;2804607
SE;Nossa Senhora de Lourdes;Nossa Senhora de Lourdes-SE;2804706
SE;Nossa Senhora do Socorro;Nossa Senhora do Socorro-SE;2804805
SE;Pacatuba;Pacatuba-SE;2804904
SE;Pedra Mole;Pedra Mole-SE;2805000
SE;Pedrinhas;Pedrinhas-SE;2805109
SE;Pinhão;Pinhão-SE;2805208
SE;Pirambu;Pirambu-SE;2805307
SE;Poço Redondo;Poço Redondo-SE;2805406
SE;Poço Verde;Poço Verde-SE;2805505
SE;Porto da Folha;Porto da Folha-SE;2805604
SE;Propriá;Propriá-SE;2805703
SE;Riachão do Dantas;Riachão do Dantas-SE;2805802
SE;Riachuelo;Riachuelo-SE;2805901
SE;Ribeirópolis;Ribeirópolis-SE;2806008
SE;Rosário do Catete;Rosário do Catete-SE;2806107
SE;Salgado;Salgado-SE;2806206
SE;Santa Luzia do Itanhy;Santa Luzia do Itanhy-SE;2806305
SE;Santa Rosa de Lima;Santa Rosa de Lima-SE;2806503
SE;Santana do São Francisco;Santana do São Francisco-SE;2806404
SE;Santo Amaro das Brotas;Santo Amaro das Brotas-SE;2806602
SE;São Cristóvão;São Cristóvão-SE;2806701
SE;São Domingos;São Domingos-SE;2806800
SE;São Francisco;São Francisco-SE;2806909
SE;São Miguel do Aleixo;São Miguel do Aleixo-SE;2807006
SE;Simão Dias;Simão Dias-SE;2807105
SE;Siriri;Siriri-SE;2807204
SE;Telha;Telha-SE;2807303
SE;Tobias Barreto;Tobias Barreto-SE;2807402
SE;Tomar do Geru;Tomar do Geru-SE;2807501
SE;Umbaúba;Umbaúba-SE;2807600
BA;Abaíra;Abaíra-BA;2900108
BA;Abaré;Abaré-BA;2900207
BA;Acajutiba;Acajutiba-BA;2900306
BA;Adustina;Adustina-BA;2900355
BA;Água Fria;Água Fria-BA;2900405
BA;Aiquara;Aiquara-BA;2900603
BA;Alagoinhas;Alagoinhas-BA;2900702
BA;Alcobaça;Alcobaça-BA;2900801
BA;Almadina;Almadina-BA;2900900
BA;Amargosa;Amargosa-BA;2901007
BA;Amélia Rodrigues;Amélia Rodrigues-BA;2901106
BA;América Dourada;América Dourada-BA;2901155
BA;Anagé;Anagé-BA;2901205
BA;Andaraí;Andaraí-BA;2901304
BA;Andorinha;Andorinha-BA;2901353
BA;Angical;Angical-BA;2901403
BA;Anguera;Anguera-BA;2901502
BA;Antas;Antas-BA;2901601
BA;Antônio Cardoso;Antônio Cardoso-BA;2901700
BA;Antônio Gonçalves;Antônio Gonçalves-BA;2901809
BA;Aporá;Aporá-BA;2901908
BA;Apuarema;Apuarema-BA;2901957
BA;Araçás;Araçás-BA;2902054
BA;Aracatu;Aracatu-BA;2902005
BA;Araci;Araci-BA;2902104
BA;Aramari;Aramari-BA;2902203
BA;Arataca;Arataca-BA;2902252
BA;Aratuípe;Aratuípe-BA;2902302
BA;Aurelino Leal;Aurelino Leal-BA;2902401
BA;Baianópolis;Baianópolis-BA;2902500
BA;Baixa Grande;Baixa Grande-BA;2902609
BA;Banzaê;Banzaê-BA;2902658
BA;Barra;Barra-BA;2902708
BA;Barra da Estiva;Barra da Estiva-BA;2902807
BA;Barra do Choça;Barra do Choça-BA;2902906
BA;Barra do Mendes;Barra do Mendes-BA;2903003
BA;Barra do Rocha;Barra do Rocha-BA;2903102
BA;Barreiras;Barreiras-BA;2903201
BA;Barro Alto;Barro Alto-BA;2903235
BA;Barro Preto;Barro Preto-BA;2903300
BA;Barrocas;Barrocas-BA;2903276
BA;Belmonte;Belmonte-BA;2903409
BA;Belo Campo;Belo Campo-BA;2903508
BA;Biritinga;Biritinga-BA;2903607
BA;Boa Nova;Boa Nova-BA;2903706
BA;Boa Vista do Tupim;Boa Vista do Tupim-BA;2903805
BA;Bom Jesus da Lapa;Bom Jesus da Lapa-BA;2903904
BA;Bom Jesus da Serra;Bom Jesus da Serra-BA;2903953
BA;Boninal;Boninal-BA;2904001
BA;Bonito;Bonito-BA;2904050
BA;Boquira;Boquira-BA;2904100
BA;Botuporã;Botuporã-BA;2904209
BA;Brejões;Brejões-BA;2904308
BA;Brejolândia;Brejolândia-BA;2904407
BA;Brotas de Macaúbas;Brotas de Macaúbas-BA;2904506
BA;Brumado;Brumado-BA;2904605
BA;Buerarema;Buerarema-BA;2904704
BA;Buritirama;Buritirama-BA;2904753
BA;Caatiba;Caatiba-BA;2904803
BA;Cabaceiras do Paraguaçu;Cabaceiras do Paraguaçu-BA;2904852
BA;Cachoeira;Cachoeira-BA;2904902
BA;Caculé;Caculé-BA;2905008
BA;Caém;Caém-BA;2905107
BA;Caetanos;Caetanos-BA;2905156
BA;Caetité;Caetité-BA;2905206
BA;Cafarnaum;Cafarnaum-BA;2905305
BA;Cairu;Cairu-BA;2905404
BA;Caldeirão Grande;Caldeirão Grande-BA;2905503
BA;Camacan;Camacan-BA;2905602
BA;Camaçari;Camaçari-BA;2905701
BA;Camamu;Camamu-BA;2905800
BA;Campo Alegre de Lourdes;Campo Alegre de Lourdes-BA;2905909
BA;Campo Formoso;Campo Formoso-BA;2906006
BA;Canápolis;Canápolis-BA;2906105
BA;Canarana;Canarana-BA;2906204
BA;Canavieiras;Canavieiras-BA;2906303
BA;Candeal;Candeal-BA;2906402
BA;Candeias;Candeias-BA;2906501
BA;Candiba;Candiba-BA;2906600
BA;Cândido Sales;Cândido Sales-BA;2906709
BA;Cansanção;Cansanção-BA;2906808
BA;Canudos;Canudos-BA;2906824
BA;Capela do Alto Alegre;Capela do Alto Alegre-BA;2906857
BA;Capim Grosso;Capim Grosso-BA;2906873
BA;Caraíbas;Caraíbas-BA;2906899
BA;Caravelas;Caravelas-BA;2906907
BA;Cardeal da Silva;Cardeal da Silva-BA;2907004
BA;Carinhanha;Carinhanha-BA;2907103
BA;Casa Nova;Casa Nova-BA;2907202
BA;Castro Alves;Castro Alves-BA;2907301
BA;Catolândia;Catolândia-BA;2907400
BA;Catu;Catu-BA;2907509
BA;Caturama;Caturama-BA;2907558
BA;Central;Central-BA;2907608
BA;Chorrochó;Chorrochó-BA;2907707
BA;Cícero Dantas;Cícero Dantas-BA;2907806
BA;Cipó;Cipó-BA;2907905
BA;Coaraci;Coaraci-BA;2908002
BA;Cocos;Cocos-BA;2908101
BA;Conceição da Feira;Conceição da Feira-BA;2908200
BA;Conceição do Almeida;Conceição do Almeida-BA;2908309
BA;Conceição do Coité;Conceição do Coité-BA;2908408
BA;Conceição do Jacuípe;Conceição do Jacuípe-BA;2908507
BA;Conde;Conde-BA;2908606
BA;Condeúba;Condeúba-BA;2908705
BA;Contendas do Sincorá;Contendas do Sincorá-BA;2908804
BA;Coração de Maria;Coração de Maria-BA;2908903
BA;Cordeiros;Cordeiros-BA;2909000
BA;Coribe;Coribe-BA;2909109
BA;Coronel João Sá;Coronel João Sá-BA;2909208
BA;Correntina;Correntina-BA;2909307
BA;Cotegipe;Cotegipe-BA;2909406
BA;Cravolândia;Cravolândia-BA;2909505
BA;Crisópolis;Crisópolis-BA;2909604
BA;Cristópolis;Cristópolis-BA;2909703
BA;Cruz das Almas;Cruz das Almas-BA;2909802
BA;Curaçá;Curaçá-BA;2909901
BA;Dário Meira;Dário Meira-BA;2910008
BA;Dias d'Ávila;Dias d'Ávila-BA;2910057
BA;Dom Basílio;Dom Basílio-BA;2910107
BA;Dom Macedo Costa;Dom Macedo Costa-BA;2910206
BA;Elísio Medrado;Elísio Medrado-BA;2910305
BA;Encruzilhada;Encruzilhada-BA;2910404
BA;Entre Rios;Entre Rios-BA;2910503
BA;Érico Cardoso;Érico Cardoso-BA;2900504
BA;Esplanada;Esplanada-BA;2910602
BA;Euclides da Cunha;Euclides da Cunha-BA;2910701
BA;Eunápolis;Eunápolis-BA;2910727
BA;Fátima;Fátima-BA;2910750
BA;Feira da Mata;Feira da Mata-BA;2910776
BA;Feira de Santana;Feira de Santana-BA;2910800
BA;Filadélfia;Filadélfia-BA;2910859
BA;Firmino Alves;Firmino Alves-BA;2910909
BA;Floresta Azul;Floresta Azul-BA;2911006
BA;Formosa do Rio Preto;Formosa do Rio Preto-BA;2911105
BA;Gandu;Gandu-BA;2911204
BA;Gavião;Gavião-BA;2911253
BA;Gentio do Ouro;Gentio do Ouro-BA;2911303
BA;Glória;Glória-BA;2911402
BA;Gongogi;Gongogi-BA;2911501
BA;Governador Mangabeira;Governador Mangabeira-BA;2911600
BA;Guajeru;Guajeru-BA;2911659
BA;Guanambi;Guanambi-BA;2911709
BA;Guaratinga;Guaratinga-BA;2911808
BA;Heliópolis;Heliópolis-BA;2911857
BA;Iaçu;Iaçu-BA;2911907
BA;Ibiassucê;Ibiassucê-BA;2912004
BA;Ibicaraí;Ibicaraí-BA;2912103
BA;Ibicoara;Ibicoara-BA;2912202
BA;Ibicuí;Ibicuí-BA;2912301
BA;Ibipeba;Ibipeba-BA;2912400
BA;Ibipitanga;Ibipitanga-BA;2912509
BA;Ibiquera;Ibiquera-BA;2912608
BA;Ibirapitanga;Ibirapitanga-BA;2912707
BA;Ibirapuã;Ibirapuã-BA;2912806
BA;Ibirataia;Ibirataia-BA;2912905
BA;Ibitiara;Ibitiara-BA;2913002
BA;Ibititá;Ibititá-BA;2913101
BA;Ibotirama;Ibotirama-BA;2913200
BA;Ichu;Ichu-BA;2913309
BA;Igaporã;Igaporã-BA;2913408
BA;Igrapiúna;Igrapiúna-BA;2913457
BA;Iguaí;Iguaí-BA;2913507
BA;Ilhéus;Ilhéus-BA;2913606
BA;Inhambupe;Inhambupe-BA;2913705
BA;Ipecaetá;Ipecaetá-BA;2913804
BA;Ipiaú;Ipiaú-BA;2913903
BA;Ipirá;Ipirá-BA;2914000
BA;Ipupiara;Ipupiara-BA;2914109
BA;Irajuba;Irajuba-BA;2914208
BA;Iramaia;Iramaia-BA;2914307
BA;Iraquara;Iraquara-BA;2914406
BA;Irará;Irará-BA;2914505
BA;Irecê;Irecê-BA;2914604
BA;Itabela;Itabela-BA;2914653
BA;Itaberaba;Itaberaba-BA;2914703
BA;Itabuna;Itabuna-BA;2914802
BA;Itacaré;Itacaré-BA;2914901
BA;Itaeté;Itaeté-BA;2915007
BA;Itagi;Itagi-BA;2915106
BA;Itagibá;Itagibá-BA;2915205
BA;Itagimirim;Itagimirim-BA;2915304
BA;Itaguaçu da Bahia;Itaguaçu da Bahia-BA;2915353
BA;Itaju do Colônia;Itaju do Colônia-BA;2915403
BA;Itajuípe;Itajuípe-BA;2915502
BA;Itamaraju;Itamaraju-BA;2915601
BA;Itamari;Itamari-BA;2915700
BA;Itambé;Itambé-BA;2915809
BA;Itanagra;Itanagra-BA;2915908
BA;Itanhém;Itanhém-BA;2916005
BA;Itaparica;Itaparica-BA;2916104
BA;Itapé;Itapé-BA;2916203
BA;Itapebi;Itapebi-BA;2916302
BA;Itapetinga;Itapetinga-BA;2916401
BA;Itapicuru;Itapicuru-BA;2916500
BA;Itapitanga;Itapitanga-BA;2916609
BA;Itaquara;Itaquara-BA;2916708
BA;Itarantim;Itarantim-BA;2916807
BA;Itatim;Itatim-BA;2916856
BA;Itiruçu;Itiruçu-BA;2916906
BA;Itiúba;Itiúba-BA;2917003
BA;Itororó;Itororó-BA;2917102
BA;Ituaçu;Ituaçu-BA;2917201
BA;Ituberá;Ituberá-BA;2917300
BA;Iuiu;Iuiu-BA;2917334
BA;Jaborandi;Jaborandi-BA;2917359
BA;Jacaraci;Jacaraci-BA;2917409
BA;Jacobina;Jacobina-BA;2917508
BA;Jaguaquara;Jaguaquara-BA;2917607
BA;Jaguarari;Jaguarari-BA;2917706
BA;Jaguaripe;Jaguaripe-BA;2917805
BA;Jandaíra;Jandaíra-BA;2917904
BA;Jequié;Jequié-BA;2918001
BA;Jeremoabo;Jeremoabo-BA;2918100
BA;Jiquiriçá;Jiquiriçá-BA;2918209
BA;Jitaúna;Jitaúna-BA;2918308
BA;João Dourado;João Dourado-BA;2918357
BA;Juazeiro;Juazeiro-BA;2918407
BA;Jucuruçu;Jucuruçu-BA;2918456
BA;Jussara;Jussara-BA;2918506
BA;Jussari;Jussari-BA;2918555
BA;Jussiape;Jussiape-BA;2918605
BA;Lafaiete Coutinho;Lafaiete Coutinho-BA;2918704
BA;Lagoa Real;Lagoa Real-BA;2918753
BA;Laje;Laje-BA;2918803
BA;Lajedão;Lajedão-BA;2918902
BA;Lajedinho;Lajedinho-BA;2919009
BA;Lajedo do Tabocal;Lajedo do Tabocal-BA;2919058
BA;Lamarão;Lamarão-BA;2919108
BA;Lapão;Lapão-BA;2919157
BA;Lauro de Freitas;Lauro de Freitas-BA;2919207
BA;Lençóis;Lençóis-BA;2919306
BA;Licínio de Almeida;Licínio de Almeida-BA;2919405
BA;Livramento de Nossa Senhora;Livramento de Nossa Senhora-BA;2919504
BA;Luís Eduardo Magalhães;Luís Eduardo Magalhães-BA;2919553
BA;Macajuba;Macajuba-BA;2919603
BA;Macarani;Macarani-BA;2919702
BA;Macaúbas;Macaúbas-BA;2919801
BA;Macururé;Macururé-BA;2919900
BA;Madre de Deus;Madre de Deus-BA;2919926
BA;Maetinga;Maetinga-BA;2919959
BA;Maiquinique;Maiquinique-BA;2920007
BA;Mairi;Mairi-BA;2920106
BA;Malhada;Malhada-BA;2920205
BA;Malhada de Pedras;Malhada de Pedras-BA;2920304
BA;Manoel Vitorino;Manoel Vitorino-BA;2920403
BA;Mansidão;Mansidão-BA;2920452
BA;Maracás;Maracás-BA;2920502
BA;Maragogipe;Maragogipe-BA;2920601
BA;Maraú;Maraú-BA;2920700
BA;Marcionílio Souza;Marcionílio Souza-BA;2920809
BA;Mascote;Mascote-BA;2920908
BA;Mata de São João;Mata de São João-BA;2921005
BA;Matina;Matina-BA;2921054
BA;Medeiros Neto;Medeiros Neto-BA;2921104
BA;Miguel Calmon;Miguel Calmon-BA;2921203
BA;Milagres;Milagres-BA;2921302
BA;Mirangaba;Mirangaba-BA;2921401
BA;Mirante;Mirante-BA;2921450
BA;Monte Santo;Monte Santo-BA;2921500
BA;Morpará;Morpará-BA;2921609
BA;Morro do Chapéu;Morro do Chapéu-BA;2921708
BA;Mortugaba;Mortugaba-BA;2921807
BA;Mucugê;Mucugê-BA;2921906
BA;Mucuri;Mucuri-BA;2922003
BA;Mulungu do Morro;Mulungu do Morro-BA;2922052
BA;Mundo Novo;Mundo Novo-BA;2922102
BA;Muniz Ferreira;Muniz Ferreira-BA;2922201
BA;Muquém do São Francisco;Muquém do São Francisco-BA;2922250
BA;Muritiba;Muritiba-BA;2922300
BA;Mutuípe;Mutuípe-BA;2922409
BA;Nazaré;Nazaré-BA;2922508
BA;Nilo Peçanha;Nilo Peçanha-BA;2922607
BA;Nordestina;Nordestina-BA;2922656
BA;Nova Canaã;Nova Canaã-BA;2922706
BA;Nova Fátima;Nova Fátima-BA;2922730
BA;Nova Ibiá;Nova Ibiá-BA;2922755
BA;Nova Itarana;Nova Itarana-BA;2922805
BA;Nova Redenção;Nova Redenção-BA;2922854
BA;Nova Soure;Nova Soure-BA;2922904
BA;Nova Viçosa;Nova Viçosa-BA;2923001
BA;Novo Horizonte;Novo Horizonte-BA;2923035
BA;Novo Triunfo;Novo Triunfo-BA;2923050
BA;Olindina;Olindina-BA;2923100
BA;Oliveira dos Brejinhos;Oliveira dos Brejinhos-BA;2923209
BA;Ouriçangas;Ouriçangas-BA;2923308
BA;Ourolândia;Ourolândia-BA;2923357
BA;Palmas de Monte Alto;Palmas de Monte Alto-BA;2923407
BA;Palmeiras;Palmeiras-BA;2923506
BA;Paramirim;Paramirim-BA;2923605
BA;Paratinga;Paratinga-BA;2923704
BA;Paripiranga;Paripiranga-BA;2923803
BA;Pau Brasil;Pau Brasil-BA;2923902
BA;Paulo Afonso;Paulo Afonso-BA;2924009
BA;Pé de Serra;Pé de Serra-BA;2924058
BA;Pedrão;Pedrão-BA;2924108
BA;Pedro Alexandre;Pedro Alexandre-BA;2924207
BA;Piatã;Piatã-BA;2924306
BA;Pilão Arcado;Pilão Arcado-BA;2924405
BA;Pindaí;Pindaí-BA;2924504
BA;Pindobaçu;Pindobaçu-BA;2924603
BA;Pintadas;Pintadas-BA;2924652
BA;Piraí do Norte;Piraí do Norte-BA;2924678
BA;Piripá;Piripá-BA;2924702
BA;Piritiba;Piritiba-BA;2924801
BA;Planaltino;Planaltino-BA;2924900
BA;Planalto;Planalto-BA;2925006
BA;Poções;Poções-BA;2925105
BA;Pojuca;Pojuca-BA;2925204
BA;Ponto Novo;Ponto Novo-BA;2925253
BA;Porto Seguro;Porto Seguro-BA;2925303
BA;Potiraguá;Potiraguá-BA;2925402
BA;Prado;Prado-BA;2925501
BA;Presidente Dutra;Presidente Dutra-BA;2925600
BA;Presidente Jânio Quadros;Presidente Jânio Quadros-BA;2925709
BA;Presidente Tancredo Neves;Presidente Tancredo Neves-BA;2925758
BA;Queimadas;Queimadas-BA;2925808
BA;Quijingue;Quijingue-BA;2925907
BA;Quixabeira;Quixabeira-BA;2925931
BA;Rafael Jambeiro;Rafael Jambeiro-BA;2925956
BA;Remanso;Remanso-BA;2926004
BA;Retirolândia;Retirolândia-BA;2926103
BA;Riachão das Neves;Riachão das Neves-BA;2926202
BA;Riachão do Jacuípe;Riachão do Jacuípe-BA;2926301
BA;Riacho de Santana;Riacho de Santana-BA;2926400
BA;Ribeira do Amparo;Ribeira do Amparo-BA;2926509
BA;Ribeira do Pombal;Ribeira do Pombal-BA;2926608
BA;Ribeirão do Largo;Ribeirão do Largo-BA;2926657
BA;Rio de Contas;Rio de Contas-BA;2926707
BA;Rio do Antônio;Rio do Antônio-BA;2926806
BA;Rio do Pires;Rio do Pires-BA;2926905
BA;Rio Real;Rio Real-BA;2927002
BA;Rodelas;Rodelas-BA;2927101
BA;Ruy Barbosa;Ruy Barbosa-BA;2927200
BA;Salinas da Margarida;Salinas da Margarida-BA;2927309
BA;Salvador;Salvador-BA;2927408
BA;Santa Bárbara;Santa Bárbara-BA;2927507
BA;Santa Brígida;Santa Brígida-BA;2927606
BA;Santa Cruz Cabrália;Santa Cruz Cabrália-BA;2927705
BA;Santa Cruz da Vitória;Santa Cruz da Vitória-BA;2927804
BA;Santa Inês;Santa Inês-BA;2927903
BA;Santa Luzia;Santa Luzia-BA;2928059
BA;Santa Maria da Vitória;Santa Maria da Vitória-BA;2928109
BA;Santa Rita de Cássia;Santa Rita de Cássia-BA;2928406
BA;Santa Terezinha;Santa Terezinha-BA;2928505
BA;Santaluz;Santaluz-BA;2928000
BA;Santana;Santana-BA;2928208
BA;Santanópolis;Santanópolis-BA;2928307
BA;Santo Amaro;Santo Amaro-BA;2928604
BA;Santo Antônio de Jesus;Santo Antônio de Jesus-BA;2928703
BA;Santo Estêvão;Santo Estêvão-BA;2928802
BA;São Desidério;São Desidério-BA;2928901
BA;São Domingos;São Domingos-BA;2928950
BA;São Felipe;São Felipe-BA;2929107
BA;São Félix;São Félix-BA;2929008
BA;São Félix do Coribe;São Félix do Coribe-BA;2929057
BA;São Francisco do Conde;São Francisco do Conde-BA;2929206
BA;São Gabriel;São Gabriel-BA;2929255
BA;São Gonçalo dos Campos;São Gonçalo dos Campos-BA;2929305
BA;São José da Vitória;São José da Vitória-BA;2929354
BA;São José do Jacuípe;São José do Jacuípe-BA;2929370
BA;São Miguel das Matas;São Miguel das Matas-BA;2929404
BA;São Sebastião do Passé;São Sebastião do Passé-BA;2929503
BA;Sapeaçu;Sapeaçu-BA;2929602
BA;Sátiro Dias;Sátiro Dias-BA;2929701
BA;Saubara;Saubara-BA;2929750
BA;Saúde;Saúde-BA;2929800
BA;Seabra;Seabra-BA;2929909
BA;Sebastião Laranjeiras;Sebastião Laranjeiras-BA;2930006
BA;Senhor do Bonfim;Senhor do Bonfim-BA;2930105
BA;Sento Sé;Sento Sé-BA;2930204
BA;Serra do Ramalho;Serra do Ramalho-BA;2930154
BA;Serra Dourada;Serra Dourada-BA;2930303
BA;Serra Preta;Serra Preta-BA;2930402
BA;Serrinha;Serrinha-BA;2930501
BA;Serrolândia;Serrolândia-BA;2930600
BA;Simões Filho;Simões Filho-BA;2930709
BA;Sítio do Mato;Sítio do Mato-BA;2930758
BA;Sítio do Quinto;Sítio do Quinto-BA;2930766
BA;Sobradinho;Sobradinho-BA;2930774
BA;Souto Soares;Souto Soares-BA;2930808
BA;Tabocas do Brejo Velho;Tabocas do Brejo Velho-BA;2930907
BA;Tanhaçu;Tanhaçu-BA;2931004
BA;Tanque Novo;Tanque Novo-BA;2931053
BA;Tanquinho;Tanquinho-BA;2931103
BA;Taperoá;Taperoá-BA;2931202
BA;Tapiramutá;Tapiramutá-BA;2931301
BA;Teixeira de Freitas;Teixeira de Freitas-BA;2931350
BA;Teodoro Sampaio;Teodoro Sampaio-BA;2931400
BA;Teofilândia;Teofilândia-BA;2931509
BA;Teolândia;Teolândia-BA;2931608
BA;Terra Nova;Terra Nova-BA;2931707
BA;Tremedal;Tremedal-BA;2931806
BA;Tucano;Tucano-BA;2931905
BA;Uauá;Uauá-BA;2932002
BA;Ubaíra;Ubaíra-BA;2932101
BA;Ubaitaba;Ubaitaba-BA;2932200
BA;Ubatã;Ubatã-BA;2932309
BA;Uibaí;Uibaí-BA;2932408
BA;Umburanas;Umburanas-BA;2932457
BA;Una;Una-BA;2932507
BA;Urandi;Urandi-BA;2932606
BA;Uruçuca;Uruçuca-BA;2932705
BA;Utinga;Utinga-BA;2932804
BA;Valença;Valença-BA;2932903
BA;Valente;Valente-BA;2933000
BA;Várzea da Roça;Várzea da Roça-BA;2933059
BA;Várzea do Poço;Várzea do Poço-BA;2933109
BA;Várzea Nova;Várzea Nova-BA;2933158
BA;Varzedo;Varzedo-BA;2933174
BA;Vera Cruz;Vera Cruz-BA;2933208
BA;Vereda;Vereda-BA;2933257
BA;Vitória da Conquista;Vitória da Conquista-BA;2933307
BA;Wagner;Wagner-BA;2933406
BA;Wanderley;Wanderley-BA;2933455
BA;Wenceslau Guimarães;Wenceslau Guimarães-BA;2933505
BA;Xique-Xique;Xique-Xique-BA;2933604
MG;Abadia dos Dourados;Abadia dos Dourados-MG;3100104
MG;Abaeté;Abaeté-MG;3100203
MG;Abre Campo;Abre Campo-MG;3100302
MG;Acaiaca;Acaiaca-MG;3100401
MG;Açucena;Açucena-MG;3100500
MG;Água Boa;Água Boa-MG;3100609
MG;Água Comprida;Água Comprida-MG;3100708
MG;Aguanil;Aguanil-MG;3100807
MG;Águas Formosas;Águas Formosas-MG;3100906
MG;Águas Vermelhas;Águas Vermelhas-MG;3101003
MG;Aimorés;Aimorés-MG;3101102
MG;Aiuruoca;Aiuruoca-MG;3101201
MG;Alagoa;Alagoa-MG;3101300
MG;Albertina;Albertina-MG;3101409
MG;Além Paraíba;Além Paraíba-MG;3101508
MG;Alfenas;Alfenas-MG;3101607
MG;Alfredo Vasconcelos;Alfredo Vasconcelos-MG;3101631
MG;Almenara;Almenara-MG;3101706
MG;Alpercata;Alpercata-MG;3101805
MG;Alpinópolis;Alpinópolis-MG;3101904
MG;Alterosa;Alterosa-MG;3102001
MG;Alto Caparaó;Alto Caparaó-MG;3102050
MG;Alto Jequitibá;Alto Jequitibá-MG;3153509
MG;Alto Rio Doce;Alto Rio Doce-MG;3102100
MG;Alvarenga;Alvarenga-MG;3102209
MG;Alvinópolis;Alvinópolis-MG;3102308
MG;Alvorada de Minas;Alvorada de Minas-MG;3102407
MG;Amparo do Serra;Amparo do Serra-MG;3102506
MG;Andradas;Andradas-MG;3102605
MG;Andrelândia;Andrelândia-MG;3102803
MG;Angelândia;Angelândia-MG;3102852
MG;Antônio Carlos;Antônio Carlos-MG;3102902
MG;Antônio Dias;Antônio Dias-MG;3103009
MG;Antônio Prado de Minas;Antônio Prado de Minas-MG;3103108
MG;Araçaí;Araçaí-MG;3103207
MG;Aracitaba;Aracitaba-MG;3103306
MG;Araçuaí;Araçuaí-MG;3103405
MG;Araguari;Araguari-MG;3103504
MG;Arantina;Arantina-MG;3103603
MG;Araponga;Araponga-MG;3103702
MG;Araporã;Araporã-MG;3103751
MG;Arapuá;Arapuá-MG;3103801
MG;Araújos;Araújos-MG;3103900
MG;Araxá;Araxá-MG;3104007
MG;Arceburgo;Arceburgo-MG;3104106
MG;Arcos;Arcos-MG;3104205
MG;Areado;Areado-MG;3104304
MG;Argirita;Argirita-MG;3104403
MG;Aricanduva;Aricanduva-MG;3104452
MG;Arinos;Arinos-MG;3104502
MG;Astolfo Dutra;Astolfo Dutra-MG;3104601
MG;Ataléia;Ataléia-MG;3104700
MG;Augusto de Lima;Augusto de Lima-MG;3104809
MG;Baependi;Baependi-MG;3104908
